quadkey_z12,adm1_code,adm1_name,adm2_code,adm2_name,adm3_code,adm3_name
122003232233,DZ-30,Ouargla,,Ouargla,,El Borma
122021010011,DZ-30,Ouargla,,Ouargla,,El Borma
122021010013,DZ-30,Ouargla,,Ouargla,,El Borma
122021010031,DZ-30,Ouargla,,Ouargla,,El Borma
122021010033,DZ-30,Ouargla,,Ouargla,,El Borma
122021010211,DZ-30,Ouargla,,Ouargla,,El Borma
122021010213,DZ-30,Ouargla,,Ouargla,,El Borma
122021010231,DZ-30,Ouargla,,Ouargla,,El Borma
122021010233,DZ-30,Ouargla,,Ouargla,,El Borma
122021012011,DZ-30,Ouargla,,Ouargla,,El Borma
122021012013,DZ-30,Ouargla,,Ouargla,,El Borma
122021012031,DZ-30,Ouargla,,Ouargla,,El Borma
122021012033,DZ-30,Ouargla,,Ouargla,,El Borma
122021012211,DZ-30,Ouargla,,Ouargla,,El Borma
122021012213,DZ-30,Ouargla,,Ouargla,,El Borma
122021012231,DZ-30,Ouargla,,Ouargla,,El Borma
122021012233,DZ-30,Ouargla,,Ouargla,,El Borma
122021030011,DZ-30,Ouargla,,Ouargla,,El Borma
122021030013,DZ-30,Ouargla,,Ouargla,,El Borma
122021030031,DZ-30,Ouargla,,Ouargla,,El Borma
122021030033,DZ-30,Ouargla,,Ouargla,,El Borma
122021030211,DZ-30,Ouargla,,Ouargla,,El Borma
122021030213,DZ-30,Ouargla,,Ouargla,,El Borma
122021030231,DZ-30,Ouargla,,Ouargla,,El Borma
122021030233,DZ-33,Illizi,,Ouargla,,Debdeb
122021032011,DZ-33,Illizi,,Ouargla,,Debdeb
122021032013,DZ-33,Illizi,,Ouargla,,Debdeb
122021032031,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032033,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032211,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032213,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032231,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032233,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210011,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210013,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210031,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210033,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210211,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210213,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210231,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210233,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021212011,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212013,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212031,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212033,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212211,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212213,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212231,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212233,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230011,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230013,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230031,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230033,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230211,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230213,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230231,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230233,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232011,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232013,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232031,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232033,DZ-33,Illizi,,Illizi,,Illizi
122021232211,DZ-33,Illizi,,Illizi,,Illizi
122021232213,DZ-33,Illizi,,Illizi,,Illizi
122021232231,DZ-33,Illizi,,Illizi,,Illizi
122021232233,DZ-33,Illizi,,Illizi,,Illizi
122023010011,DZ-33,Illizi,,Illizi,,Illizi
122023010013,DZ-33,Illizi,,Illizi,,Illizi
122023010031,DZ-33,Illizi,,Illizi,,Illizi
122023010033,DZ-33,Illizi,,Illizi,,Illizi
122023010211,DZ-33,Illizi,,Illizi,,Illizi
122023010213,DZ-33,Illizi,,Illizi,,Illizi
122023010231,DZ-33,Illizi,,Illizi,,Illizi
122023010233,DZ-33,Illizi,,Illizi,,Illizi
122023012011,DZ-33,Illizi,,Illizi,,Illizi
122023012013,DZ-33,Illizi,,Illizi,,Illizi
122023012031,DZ-33,Illizi,,Illizi,,Illizi
122023012033,DZ-33,Illizi,,Illizi,,Illizi
122023012211,DZ-33,Illizi,,Illizi,,Illizi
122023012213,DZ-33,Illizi,,Illizi,,Illizi
122023012231,DZ-33,Illizi,,Illizi,,Illizi
122023012233,DZ-33,Illizi,,Illizi,,Illizi
122023030011,DZ-33,Illizi,,Illizi,,Illizi
122023030013,DZ-33,Illizi,,Illizi,,Illizi
122023030031,DZ-33,Illizi,,Illizi,,Illizi
122023030033,DZ-33,Illizi,,Illizi,,Illizi
122023030211,DZ-33,Illizi,,Illizi,,Illizi
122023030213,DZ-33,Illizi,,Illizi,,Illizi
122023030231,DZ-33,Illizi,,Illizi,,Illizi
122023030233,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032011,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032013,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032031,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032033,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032211,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032213,DZ-33,Illizi,,Tamanghasset,,Bordj El Haouas
122023032231,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023032233,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210011,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210013,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210031,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210033,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210211,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023210213,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023210231,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023210233,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212011,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212013,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212031,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212033,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212211,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212213,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212231,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212233,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230011,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230013,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230031,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230033,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230211,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230213,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230231,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230233,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232011,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232013,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232031,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232033,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232211,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232213,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232231,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232233,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010011,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010013,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010031,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010033,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010211,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010213,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010231,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010233,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201012011,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012013,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012031,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012033,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012211,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012213,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012231,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122001232120,DZ-23,Annaba,,Annaba,,Treat
122001232122,DZ-23,Annaba,,Annaba,,Treat
122001232300,DZ-23,Annaba,,Annaba,,Berrahal
122001232302,DZ-23,Annaba,,Annaba,,Eulma
122001232320,DZ-23,Annaba,,Annaba,,Eulma
122001232322,DZ-24,Guelma,,Annaba,,Nechmaya
122003010100,DZ-24,Guelma,,Guelma,,Heliopolis
122003010102,DZ-24,Guelma,,Guelma,,Heliopolis
122003010120,DZ-24,Guelma,,Guelma,,Bendjarah
122003010122,DZ-24,Guelma,,Guelma,,Khezara
122003010300,DZ-24,Guelma,,Guelma,,Ain Larbi
122003010302,DZ-24,Guelma,,Guelma,,Ain Sandel
122003010320,DZ-41,Souk Ahras,,Souk Ahras,,Zouabi
122003010322,DZ-41,Souk Ahras,,Souk Ahras,,Bir Bouhouche
122003012100,DZ-41,Souk Ahras,,Souk Ahras,,Bir Bouhouche
122003012102,DZ-04,Oum El Bouaghi,,Souk Ahras,,Berriche
122003012120,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,Berriche
122003012122,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,Aïn Beïda
122003012300,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,F'Kirina
122003012302,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,F'Kirina
122003012320,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,Oued Nini
122003012322,DZ-40,Khenchela,,Oum el Bouaghi,,Ain Touila
122003030100,DZ-40,Khenchela,,Oum el Bouaghi,,Ain Touila
122003030102,DZ-12,Tébessa,,Tebessa,,Bedjene
122003030120,DZ-12,Tébessa,,Tebessa,,Bedjene
122003030122,DZ-12,Tébessa,,Tebessa,,El Ogla
122003030300,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003030302,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003030320,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003030322,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003032100,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003032102,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003032120,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003032122,DZ-12,Tébessa,,Tebessa,,Ferkane
122003032300,DZ-12,Tébessa,,Tebessa,,Ferkane
122003032302,DZ-12,Tébessa,,Tebessa,,Ferkane
122003032320,DZ-12,Tébessa,,Tebessa,,Ferkane
122003032322,DZ-12,Tébessa,,Tebessa,,Negrine
122003210100,DZ-39,El Oued,,Tebessa,,Beni Guecha
122003210102,DZ-39,El Oued,,Tebessa,,Beni Guecha
122003210120,DZ-39,El Oued,,Tebessa,,Beni Guecha
122003210122,DZ-39,El Oued,,Tebessa,,Beni Guecha
122003210300,DZ-39,El Oued,,,,Beni Guecha
122003210302,DZ-39,El Oued,,,,Talib Al Arabi
122003210320,DZ-39,El Oued,,El Oued,,Talib Al Arabi
122003210322,DZ-39,El Oued,,El Oued,,Talib Al Arabi
122003212100,DZ-39,El Oued,,El Oued,,Talib Al Arabi
122003212102,DZ-39,El Oued,,El Oued,,Talib Al Arabi
122003212120,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212122,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212300,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212302,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212320,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212322,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230100,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230102,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230120,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230122,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230300,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230302,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230320,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230322,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232100,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232102,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232120,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232122,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232300,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232302,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232320,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232322,DZ-30,Ouargla,,El Oued,,El Borma
122021010100,DZ-30,Ouargla,,Ouargla,,El Borma
122021010102,DZ-30,Ouargla,,Ouargla,,El Borma
122021010120,DZ-30,Ouargla,,Ouargla,,El Borma
122021010122,DZ-30,Ouargla,,Ouargla,,El Borma
122021010300,DZ-30,Ouargla,,Ouargla,,El Borma
122021010302,DZ-30,Ouargla,,Ouargla,,El Borma
122021010320,DZ-30,Ouargla,,Ouargla,,El Borma
122021010322,DZ-30,Ouargla,,Ouargla,,El Borma
122021012100,DZ-30,Ouargla,,Ouargla,,El Borma
122021012102,DZ-30,Ouargla,,Ouargla,,El Borma
122021012120,DZ-30,Ouargla,,Ouargla,,El Borma
122021012122,DZ-30,Ouargla,,Ouargla,,El Borma
122021012300,DZ-30,Ouargla,,Ouargla,,El Borma
122021012302,DZ-30,Ouargla,,Ouargla,,El Borma
122021012320,DZ-30,Ouargla,,Ouargla,,El Borma
122021012322,DZ-30,Ouargla,,Ouargla,,El Borma
122021030100,DZ-30,Ouargla,,Ouargla,,El Borma
122021030102,DZ-30,Ouargla,,Ouargla,,El Borma
122021030120,DZ-30,Ouargla,,Ouargla,,El Borma
122021030122,DZ-30,Ouargla,,Ouargla,,El Borma
122021030300,DZ-30,Ouargla,,Ouargla,,El Borma
122021030302,DZ-30,Ouargla,,Ouargla,,El Borma
122021030320,DZ-30,Ouargla,,Ouargla,,El Borma
122021030322,DZ-33,Illizi,,Ouargla,,Debdeb
122021032100,DZ-33,Illizi,,Ouargla,,Debdeb
122021032102,DZ-33,Illizi,,Ouargla,,Debdeb
122021032120,DZ-33,Illizi,,Ouargla,,Debdeb
122021032122,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032300,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032302,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032320,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032322,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210100,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210102,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210120,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210122,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210300,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210302,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210320,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210322,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212100,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212102,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212120,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212122,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212300,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212302,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212320,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212322,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230100,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230102,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230120,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230122,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230300,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230302,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230320,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230322,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232100,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232102,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232120,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232122,DZ-33,Illizi,,Illizi,,Illizi
122021232300,DZ-33,Illizi,,Illizi,,Illizi
122021232302,DZ-33,Illizi,,Illizi,,Illizi
122021232320,DZ-33,Illizi,,Illizi,,Illizi
122021232322,DZ-33,Illizi,,Illizi,,Illizi
122023010100,DZ-33,Illizi,,Illizi,,Illizi
122023010102,DZ-33,Illizi,,Illizi,,Illizi
122023010120,DZ-33,Illizi,,Illizi,,Illizi
122023010122,DZ-33,Illizi,,Illizi,,Illizi
122023010300,DZ-33,Illizi,,Illizi,,Illizi
122023010302,DZ-33,Illizi,,Illizi,,Illizi
122023010320,DZ-33,Illizi,,Illizi,,Illizi
122023010322,DZ-33,Illizi,,Illizi,,Illizi
122023012100,DZ-33,Illizi,,Illizi,,Illizi
122023012102,DZ-33,Illizi,,Illizi,,Illizi
122023012120,DZ-33,Illizi,,Illizi,,Illizi
122023012122,DZ-33,Illizi,,Illizi,,Illizi
122023012300,DZ-33,Illizi,,Illizi,,Illizi
122023012302,DZ-33,Illizi,,Illizi,,Illizi
122023012320,DZ-33,Illizi,,Illizi,,Illizi
122023012322,DZ-33,Illizi,,Illizi,,Illizi
122023030100,DZ-33,Illizi,,Illizi,,Illizi
122023030102,DZ-33,Illizi,,Illizi,,Illizi
122023030120,DZ-33,Illizi,,Illizi,,Illizi
122023030122,DZ-33,Illizi,,Illizi,,Illizi
122023030300,DZ-33,Illizi,,Illizi,,Illizi
122023030302,DZ-33,Illizi,,Illizi,,Illizi
122023030320,DZ-33,Illizi,,Illizi,,Illizi
122023030322,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032100,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032102,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032120,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032122,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032300,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032302,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032320,DZ-33,Illizi,,Tamanghasset,,Bordj El Haouas
122023032322,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210100,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210102,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210120,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210122,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023210300,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023210302,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023210320,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023210322,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212100,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212102,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212120,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212122,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212300,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212302,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212320,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212322,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230100,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230102,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230120,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230122,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230300,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230302,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230320,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230322,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232100,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232102,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232120,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232122,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232300,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232302,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232320,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232322,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010100,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010102,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010120,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010122,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010300,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010302,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010320,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010322,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201012100,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201012102,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012120,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012122,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012300,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012302,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122001232121,DZ-23,Annaba,,Annaba,,Oued El Aneb
122001232123,DZ-23,Annaba,,Annaba,,Oued El Aneb
122001232301,DZ-23,Annaba,,Annaba,,Oued El Aneb
122001232303,DZ-23,Annaba,,Annaba,,Berrahal
122001232321,DZ-23,Annaba,,Annaba,,Cheurfa
122001232323,DZ-23,Annaba,,Annaba,,Ain Berda
122003010101,DZ-24,Guelma,,Guelma,,Guelaat Bou Sbaa
122003010103,DZ-24,Guelma,,Guelma,,Belkheir
122003010121,DZ-24,Guelma,,Guelma,,Boumahra Ahmed
122003010123,DZ-24,Guelma,,Guelma,,Khezara
122003010301,DZ-24,Guelma,,Guelma,,Bouhachana
122003010303,DZ-41,Souk Ahras,,Souk Ahras,,Ain Soltane
122003010321,DZ-41,Souk Ahras,,Souk Ahras,,Sedrata
122003010323,DZ-41,Souk Ahras,,Souk Ahras,,Bir Bouhouche
122003012101,DZ-41,Souk Ahras,,Souk Ahras,,Safel El Ouiden
122003012103,DZ-41,Souk Ahras,,Souk Ahras,,Safel El Ouiden
122003012121,DZ-04,Oum El Bouaghi,,Souk Ahras,,Zorg
122003012123,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,Zorg
122003012301,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,El Djazia
122003012303,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,El Djazia
122003012321,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,Dhalaa
122003012323,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,Dhalaa
122003030101,DZ-40,Khenchela,,Oum el Bouaghi,,Ain Touila
122003030103,DZ-12,Tébessa,,Tebessa,,Bedjene
122003030121,DZ-12,Tébessa,,Tebessa,,El Ogla
122003030123,DZ-12,Tébessa,,Tebessa,,El Mezeraa
122003030301,DZ-12,Tébessa,,Tebessa,,El Mezeraa
122003030303,DZ-12,Tébessa,,Tebessa,,El Mezeraa
122003030321,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003030323,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003032101,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003032103,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003032121,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003032123,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003032301,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003032303,DZ-12,Tébessa,,Tebessa,,Negrine
122003032321,DZ-12,Tébessa,,Tebessa,,Negrine
122003032323,DZ-12,Tébessa,,Tebessa,,Negrine
122003210101,DZ-12,Tébessa,,Tebessa,,Negrine
122003210103,DZ-39,El Oued,,Tebessa,,Beni Guecha
122003210121,DZ-39,El Oued,,Tebessa,,Beni Guecha
122003210123,DZ-39,El Oued,,,,Beni Guecha
122003210301,DZ-39,El Oued,,,,Beni Guecha
122003210303,DZ-39,El Oued,,,,Beni Guecha
122003210321,DZ-39,El Oued,,,,Talib Al Arabi
122003210323,DZ-39,El Oued,,,,Talib Al Arabi
122003212101,DZ-39,El Oued,,El Oued,,Talib Al Arabi
122003212103,DZ-39,El Oued,,El Oued,,Talib Al Arabi
122003212121,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212123,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212301,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212303,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212321,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212323,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230101,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230103,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230121,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230123,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230301,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230303,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230321,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230323,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232101,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232103,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232121,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232123,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232301,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232303,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232321,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232323,DZ-30,Ouargla,,El Oued,,El Borma
122021010101,DZ-30,Ouargla,,Ouargla,,El Borma
122021010103,DZ-30,Ouargla,,Ouargla,,El Borma
122021010121,DZ-30,Ouargla,,Ouargla,,El Borma
122021010123,DZ-30,Ouargla,,Ouargla,,El Borma
